,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
1845,0,0,1,1,54,1,2,0,0,2,2,2,2,2,0,1,2,86.2,4524.05
1846,1,0,0,1,34,1,2,1,2,2,0,0,2,2,1,1,2,103.8,3470.8
1847,1,0,1,1,71,1,2,1,2,0,0,0,2,2,2,1,2,97.2,6910.3
1848,0,1,0,0,26,1,2,1,0,2,0,0,2,0,0,1,2,89.15,2277.65
1849,0,0,1,0,64,1,0,1,2,0,2,0,2,2,2,1,0,99.0,6375.8
1850,0,0,0,0,15,1,0,1,0,0,2,0,2,2,0,1,1,94.0,1505.45
1851,1,0,0,0,64,1,2,1,0,2,0,2,2,2,1,1,1,105.65,6903.1
1852,1,1,0,0,18,1,2,1,0,2,0,0,0,0,0,1,1,80.55,1411.65
1853,0,1,1,0,72,1,2,1,2,0,0,0,0,0,2,0,0,78.5,5602.25
1854,1,0,1,1,68,1,0,0,2,2,2,2,0,0,2,0,1,62.65,4375.8
1855,1,0,0,0,13,1,0,1,0,0,0,0,0,2,0,1,2,80.85,1008.7
1856,0,0,1,1,72,1,2,0,2,2,2,2,0,2,2,1,0,79.5,5661.7
1857,0,0,0,0,37,1,0,2,1,1,1,1,1,1,1,1,2,19.8,695.05
1858,1,0,0,0,55,1,0,1,2,2,0,0,2,2,1,1,3,100.9,5552.05
1859,0,0,1,1,46,1,0,1,0,0,2,2,0,2,1,0,0,90.95,4236.6
1860,1,0,1,0,9,1,0,1,0,2,2,0,0,0,0,1,2,79.9,741.7
1861,0,0,1,0,70,1,2,0,2,0,2,2,0,0,2,0,1,65.3,4759.75
1862,1,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,2,45.45,1233.15
1863,0,0,1,1,41,1,2,1,2,2,2,0,0,2,1,1,0,101.6,3930.55
1864,0,0,1,0,71,1,2,1,2,2,0,0,2,0,1,0,3,95.65,6856.95
1865,1,0,1,0,60,1,0,0,2,2,0,2,0,0,2,1,3,61.35,3766.2
1866,0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,1,19.7,129.55
1867,0,0,1,1,10,1,0,1,0,0,0,0,2,2,0,1,2,88.85,929.45
1868,0,0,0,0,62,1,0,0,2,0,0,2,0,2,2,1,3,65.1,3846.75
1869,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,44.35,44.35
1870,0,0,0,0,26,1,0,0,0,2,2,0,0,0,1,1,3,56.05,1553.2
1871,0,0,0,0,53,1,2,1,2,2,2,0,2,0,1,0,3,98.6,5311.85
1872,0,1,1,0,71,1,0,1,0,2,2,0,0,2,2,0,1,89.45,6435.25
1873,0,0,0,0,1,1,2,1,0,0,0,0,2,0,0,1,2,84.6,84.6
1874,0,0,1,1,72,1,2,0,2,0,2,2,2,2,2,1,0,84.2,5986.55
1875,1,0,1,0,52,1,0,1,2,2,2,2,2,2,2,1,2,106.3,5487.0
1876,1,0,1,1,33,1,0,0,0,0,2,2,2,2,1,1,3,73.9,2405.05
1877,0,0,1,0,55,1,2,1,0,0,2,0,0,0,0,1,2,77.75,4458.15
1878,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,3,50.75,50.75
1879,0,1,1,0,6,1,2,1,0,0,0,0,0,2,0,1,2,84.35,474.9
1880,0,0,0,0,8,1,0,1,2,0,0,0,2,0,0,0,2,84.95,668.4
1881,1,0,1,1,43,1,2,2,1,1,1,1,1,1,2,0,3,24.25,1077.95
1882,1,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,1,25.1,382.8
1883,1,1,1,0,16,1,0,1,0,0,0,0,0,0,0,1,0,71.8,1167.8
1884,1,0,1,1,35,1,0,2,1,1,1,1,1,1,1,0,0,20.05,746.75
1885,0,0,1,1,12,0,1,0,0,0,0,2,0,0,1,0,1,30.25,368.85
1886,0,0,0,0,28,1,0,0,2,2,0,2,0,0,1,1,2,59.9,1654.7
1887,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,48.45,48.45
1888,0,0,1,1,18,1,0,2,1,1,1,1,1,1,2,0,3,19.35,309.25
1889,1,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,1,51.75,201.1
1890,1,1,1,1,71,1,0,1,2,2,2,0,0,0,1,1,0,86.7,6179.35
1891,1,0,1,1,30,1,2,1,2,2,0,0,2,0,0,1,2,94.4,2838.7
1892,1,0,1,0,1,1,0,0,2,0,2,0,0,0,0,0,3,55.7,55.7
1893,0,0,0,0,55,1,2,1,2,0,2,0,0,0,1,1,1,84.25,4589.85
1894,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.15,70.15
1895,0,0,1,1,54,1,2,2,1,1,1,1,1,1,1,1,0,24.75,1342.15
1896,1,0,1,1,51,1,2,2,1,1,1,1,1,1,1,1,3,23.95,1216.35
1897,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.05,42.7
1898,0,1,0,0,21,1,2,1,0,0,0,0,2,2,0,1,0,95.4,2025.1
1899,1,0,0,0,9,0,1,0,0,0,0,0,2,0,0,1,1,34.7,296.1
1900,1,1,1,0,71,1,2,1,2,2,2,2,2,2,2,1,0,115.05,8016.6
1901,0,0,1,0,67,1,2,0,0,2,2,2,2,2,2,0,0,86.15,5883.85
1902,1,0,1,0,70,1,2,2,1,1,1,1,1,1,2,0,0,24.25,1724.15
1903,1,1,0,0,21,1,0,2,1,1,1,1,1,1,1,0,0,20.5,429.55
1904,0,0,0,0,63,1,0,2,1,1,1,1,1,1,2,1,3,20.6,1298.7
1905,1,0,0,0,13,1,0,1,0,2,2,0,0,0,0,1,2,79.8,973.45
1906,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,20.15,84.5
1907,0,0,1,0,18,0,1,0,0,0,2,0,2,0,0,1,2,39.05,669.85
1908,0,0,1,0,44,1,2,1,2,2,2,2,0,0,0,1,1,95.1,4060.55
1909,1,0,1,0,61,1,2,0,0,2,2,0,2,2,1,1,2,79.8,4914.8
1910,1,0,1,0,70,1,2,0,2,0,2,2,0,2,2,1,1,74.8,5315.8
1911,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,3,53.55,53.55
1912,1,0,0,0,48,1,0,2,1,1,1,1,1,1,1,0,0,19.95,1004.5
1913,1,0,1,0,11,1,2,1,0,2,0,0,0,0,0,1,0,80.5,896.9
1914,0,1,0,0,46,1,0,1,0,2,2,0,2,0,1,1,0,91.3,4126.35
1915,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,3,49.65,49.65
1916,0,0,0,0,46,1,0,0,0,0,2,2,0,0,2,0,1,54.35,2460.15
1917,1,0,0,0,4,1,0,1,0,0,0,0,2,2,0,1,2,88.45,370.65
1918,1,0,0,0,13,1,0,2,1,1,1,1,1,1,2,0,3,19.75,265.75
1919,0,0,1,1,55,1,0,2,1,1,1,1,1,1,1,0,1,19.15,998.1
1920,1,0,0,0,17,1,0,1,0,0,0,0,0,0,0,1,2,70.8,1207.0
1921,1,0,1,0,29,1,2,1,0,2,0,0,0,0,0,1,0,80.15,2265.25
1922,0,1,1,0,58,1,2,1,0,0,0,2,2,2,0,1,0,100.4,5749.8
1923,0,0,0,0,45,1,0,0,2,2,0,2,0,0,1,1,1,62.55,2796.45
1924,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,20.2,20.2
1925,0,0,1,1,38,1,0,0,2,2,0,0,0,0,0,0,2,54.5,2076.05
1926,1,0,0,0,11,1,0,2,1,1,1,1,1,1,0,0,3,20.35,215.25
1927,1,1,1,0,62,1,2,1,0,2,0,0,0,2,0,1,0,89.8,5629.55
1928,0,0,0,0,11,1,0,0,2,0,2,0,0,2,0,0,0,64.05,733.95
1929,1,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,20.65,109.3
1930,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,79.6,79.6
1931,1,0,0,1,39,1,2,2,1,1,1,1,1,1,1,0,0,25.45,958.45
1932,1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,1,2,75.9,75.9
1933,0,0,1,0,33,1,0,2,1,1,1,1,1,1,0,0,3,20.05,669.45
1934,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,2,48.6,48.6
1935,1,0,0,0,65,1,2,2,1,1,1,1,1,1,2,1,0,25.1,1725.0
1936,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,49.75,49.75
1937,1,1,1,0,43,1,0,1,0,2,2,0,2,2,1,1,0,100.55,4304.0
1938,1,0,0,0,4,1,0,2,1,1,1,1,1,1,1,0,3,19.7,117.8
1939,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,2,19.75,19.75
1940,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,2,35.0,35.0
1941,1,1,0,0,6,1,0,1,2,0,0,0,2,0,0,1,0,85.15,503.6
1942,1,0,0,0,72,0,1,0,2,0,2,2,2,2,2,1,1,61.2,4390.25
1943,1,0,0,0,4,1,0,2,1,1,1,1,1,1,1,0,3,19.95,68.2
1944,1,0,1,1,9,1,0,0,0,2,0,2,0,0,0,0,3,54.8,452.8
1945,0,0,1,0,72,1,2,1,2,0,0,0,0,0,2,0,0,80.45,5737.6
1946,1,0,1,0,22,1,0,0,2,0,0,2,0,0,0,1,2,54.2,1152.7
1947,1,0,1,1,21,1,2,1,0,2,2,0,2,2,0,0,2,104.4,2157.95
1948,0,0,1,0,19,1,2,1,0,0,0,0,2,0,0,1,2,86.85,1564.4
1949,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,19.65
1950,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,45.55,84.4
1951,0,1,1,1,11,1,2,1,0,0,2,0,0,0,0,1,1,78.1,864.85
1952,0,0,1,0,70,1,2,1,0,2,2,2,2,2,2,1,2,110.5,7752.05
1953,0,1,1,0,20,1,2,1,0,0,2,0,2,0,0,0,2,90.8,1951.0
1954,0,0,1,1,4,1,2,1,0,2,0,0,2,2,0,1,2,97.95,384.5
1955,1,0,0,0,32,1,2,1,2,2,0,2,2,2,0,1,1,108.15,3432.9
1956,0,0,0,0,32,1,2,1,0,2,2,0,2,2,1,1,1,104.05,3416.85
1957,0,0,0,0,27,1,0,0,2,2,0,0,0,0,2,0,0,52.85,1498.65
1958,1,0,0,0,58,1,2,1,0,0,0,2,0,0,0,0,0,80.65,4807.35
1959,0,0,1,1,70,1,2,1,0,2,2,2,2,2,2,1,2,110.2,7689.8
1960,0,0,1,1,36,1,0,0,2,0,0,0,0,0,0,0,1,51.05,1815.0
1961,1,0,0,0,67,1,0,2,1,1,1,1,1,1,2,1,3,19.8,1311.3
1962,1,1,1,0,67,1,2,1,0,2,0,2,2,2,2,0,0,102.9,6989.7
1963,1,0,0,0,19,1,2,1,0,2,0,0,2,2,0,1,2,99.95,1931.75
1964,1,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,3,114.5,8331.95
1965,0,0,1,1,61,1,2,2,1,1,1,1,1,1,2,1,3,24.2,1445.2
1966,0,0,0,0,10,1,2,1,0,2,0,0,0,0,0,1,1,81.0,818.05
1967,0,0,0,0,21,1,2,1,0,2,0,0,2,2,0,1,1,99.85,1992.55
1968,0,1,0,0,59,1,2,1,0,0,2,0,2,2,1,1,2,99.5,5890.0
1969,0,1,1,0,13,1,0,1,0,0,0,0,0,0,0,1,2,70.15,916.75
1970,0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,0,1,20.25,1029.8
1971,1,0,1,1,69,1,2,2,1,1,1,1,1,1,2,1,0,26.0,1796.55
1972,1,1,1,0,15,1,2,1,2,0,2,0,2,0,0,1,2,96.5,1392.25
1973,0,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,1,19.85,1049.6
1974,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.15,70.15
1975,1,1,1,0,30,1,2,1,2,2,2,2,2,0,0,1,0,105.7,3181.8
1976,0,1,1,0,68,1,2,1,2,2,0,0,0,2,1,1,1,96.55,6581.9
1977,0,0,1,0,37,1,2,0,2,0,2,2,0,0,1,0,1,68.1,2479.25
1978,0,0,0,0,35,1,0,0,2,2,2,0,0,0,0,0,2,60.55,1982.6
1979,1,0,1,0,72,1,2,0,2,2,2,2,0,2,2,1,0,82.3,5980.55
1980,0,1,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.3,89.3
1981,1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,20.2,917.45
1982,0,0,1,0,72,1,2,0,2,0,2,2,2,2,2,1,1,84.4,6096.45
1983,0,0,0,0,25,1,0,2,1,1,1,1,1,1,2,0,1,19.8,475.2
1984,0,0,1,1,40,0,1,0,0,2,0,0,2,2,0,1,2,50.85,2036.55
1985,1,0,0,0,39,1,2,1,2,2,0,0,2,2,0,1,2,106.4,4040.65
1986,0,0,1,1,47,0,1,0,2,2,2,0,2,2,2,1,1,60.0,2768.65
1987,0,0,0,0,5,1,2,1,0,0,0,0,2,0,0,1,2,85.2,474.8
1988,0,0,0,0,13,0,1,0,0,0,0,0,0,2,0,1,2,35.1,446.1
1989,0,0,0,0,17,1,2,1,0,0,2,0,0,0,0,0,0,80.05,1345.65
1990,1,1,1,0,34,1,2,1,0,0,0,0,0,0,0,1,2,75.55,2425.4
1991,1,0,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,81.3,416.3
1992,1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,1,18.8,1094.35
1993,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,71.0,71.0
1994,1,0,1,1,48,1,2,1,2,2,2,2,2,2,2,0,1,111.8,5443.65
1995,1,0,1,0,60,1,0,0,2,0,0,0,2,0,1,1,3,59.8,3561.15
1996,0,0,1,0,69,1,2,2,1,1,1,1,1,1,1,1,2,26.3,1763.55
1997,0,0,0,0,22,1,0,2,1,1,1,1,1,1,0,1,3,20.05,470.2
1998,1,0,1,1,31,0,1,0,2,0,2,2,2,2,1,0,2,59.95,1848.8
1999,1,0,0,1,30,1,2,2,1,1,1,1,1,1,1,0,0,25.35,723.3
2000,1,1,1,0,19,0,1,0,0,2,2,0,0,0,0,1,1,34.3,577.15
2001,0,0,1,1,30,1,0,2,1,1,1,1,1,1,2,0,3,19.3,602.9
2002,1,1,1,0,7,1,2,1,0,0,0,0,0,0,0,1,2,75.4,533.05
2003,0,0,1,1,61,1,0,0,2,0,0,0,0,0,1,1,0,49.7,2961.4
2004,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,1,70.4,154.8
2005,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,75.8,246.3
2006,1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,1,71.3,1389.2
2007,1,1,1,0,21,1,0,1,0,0,0,0,0,0,0,1,2,69.1,1474.75
2008,0,0,0,0,55,1,0,0,2,0,0,0,0,0,0,1,1,50.55,2832.75
2009,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,89.3,6388.65
2010,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,70.0,153.05
2011,0,0,0,0,21,1,2,1,0,0,0,0,2,2,0,1,2,97.35,2119.5
2012,0,0,1,0,47,1,0,2,1,1,1,1,1,1,2,0,0,19.65,921.55
2013,1,1,1,0,44,1,0,2,1,1,1,1,1,1,2,1,1,19.35,847.25
2014,0,0,1,1,44,1,2,1,0,2,2,0,0,2,1,0,2,94.4,4295.35
2015,0,0,0,0,18,1,0,1,2,0,0,0,0,0,0,1,2,75.4,1380.4
2016,0,1,0,0,1,1,0,1,0,2,0,0,0,2,0,1,2,86.0,86.0
2017,1,0,0,0,3,0,1,0,0,2,0,0,0,0,0,1,2,29.6,79.45
2018,0,0,0,0,34,1,0,0,2,0,2,2,2,2,1,1,0,79.95,2727.3
2019,1,0,1,1,23,1,2,2,1,1,1,1,1,1,1,0,3,24.35,538.5
2020,1,0,0,1,17,1,0,0,2,0,0,0,0,0,0,1,3,50.3,846.8
2021,0,0,0,0,69,1,2,0,2,0,2,2,2,2,2,1,1,85.35,5897.4
2022,1,0,0,0,11,0,1,0,0,0,2,0,2,0,1,1,2,41.6,470.6
2023,0,0,1,1,39,1,0,0,0,0,2,0,2,0,0,1,3,59.85,2341.5
2024,1,1,0,0,67,1,2,1,0,0,0,0,0,0,0,1,3,75.7,5060.85
2025,1,0,1,1,37,0,1,0,2,2,2,0,0,0,0,0,0,40.2,1448.8
2026,0,0,0,0,70,1,2,1,0,2,0,0,2,2,1,0,2,98.9,6838.6
2027,1,0,0,0,1,1,0,1,0,2,0,0,0,2,0,1,2,85.0,85.0
2028,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.3,44.3
2029,1,0,0,0,6,1,0,0,0,0,2,0,2,0,0,0,3,60.9,414.1
2030,1,0,1,0,7,0,1,0,2,2,0,0,0,0,0,0,3,34.2,256.6
2031,0,0,0,0,26,1,0,1,2,0,2,2,0,0,1,1,1,87.15,2274.1
2032,0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,1,112.75,8192.6
2033,1,0,1,1,72,1,2,1,2,0,2,0,2,2,2,0,0,105.25,7609.75
2034,0,0,0,0,72,1,2,1,2,0,0,2,0,0,2,1,0,84.7,6185.15
2035,0,1,1,0,26,1,2,1,0,2,2,0,0,2,0,1,2,93.85,2381.55
2036,1,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,2,84.85,84.85
2037,0,1,1,1,57,1,0,1,0,2,2,2,2,0,0,1,1,95.3,5567.45
2038,0,0,0,0,68,0,1,0,0,2,0,2,0,2,0,0,2,44.95,3085.35
2039,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,24.7,24.7
2040,0,0,0,1,4,1,2,2,1,1,1,1,1,1,0,1,3,25.45,84.2
2041,1,0,0,0,20,0,1,0,2,2,2,2,2,0,0,1,1,55.0,1165.55
2042,0,0,0,0,31,1,2,1,0,0,2,0,0,2,0,1,2,89.9,2806.9
2043,1,1,1,0,18,1,0,1,0,0,0,0,0,2,0,0,2,78.55,1422.65
2044,0,1,0,0,62,1,2,1,0,0,0,0,2,0,1,0,2,84.45,4959.15
2045,0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0,3,35.9,35.9
2046,1,0,1,0,16,1,0,1,2,2,0,0,0,0,0,0,0,80.75,1321.3
2047,1,0,1,1,22,1,2,0,0,0,2,2,2,2,1,1,3,78.65,1663.75
2048,1,0,1,1,36,1,0,0,2,0,2,0,0,2,1,1,1,63.7,2188.5
2049,1,0,0,0,64,1,2,1,0,2,2,0,2,2,2,1,0,104.4,6692.65
2050,1,0,1,1,7,1,0,1,0,2,0,2,2,0,0,1,2,89.75,608.8
2051,1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,0,20.65,1125.6
2052,0,0,1,1,38,1,0,2,1,1,1,1,1,1,2,1,3,20.2,746.05
2053,0,0,0,0,22,0,1,0,0,2,0,0,2,2,0,1,2,50.35,1098.85
2054,1,0,1,0,14,1,2,1,0,0,0,0,0,2,0,1,2,85.15,1139.2
2055,1,1,1,0,3,1,2,1,0,0,0,0,2,2,0,1,2,94.6,279.55
2056,1,0,0,0,62,1,0,2,1,1,1,1,1,1,2,0,0,19.85,1253.65
2057,1,0,0,0,35,1,2,1,2,0,2,2,2,2,2,1,2,108.95,4025.5
2058,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,24.9,24.9
2059,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,93.2,6506.15
2060,0,0,1,1,5,1,0,1,0,2,0,0,0,2,0,1,2,83.6,404.2
2061,1,0,0,0,33,1,0,2,1,1,1,1,1,1,2,0,3,20.35,689.75
2062,0,0,1,1,34,0,1,0,2,0,2,2,2,2,1,0,3,61.25,1993.2
2063,0,1,0,0,51,1,0,2,1,1,1,1,1,1,2,0,1,19.6,967.9
2064,1,0,1,0,12,1,0,1,2,0,0,2,0,0,0,0,0,80.85,866.45
2065,1,0,0,0,4,1,0,1,2,2,0,2,0,2,0,1,3,94.9,360.55
2066,0,0,1,0,53,1,0,1,2,2,2,2,2,2,1,0,2,110.5,5835.5
2067,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.75,70.75
2068,0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,19.95,109.6
2069,0,0,0,1,12,1,2,1,0,0,0,0,0,0,0,1,2,76.6,893.0
2070,0,0,0,1,26,1,2,0,0,0,0,0,0,0,0,1,3,49.5,1265.65
2071,0,1,0,0,53,1,0,1,0,2,0,0,0,0,0,1,1,73.8,4003.85
2072,1,0,0,0,59,1,2,2,1,1,1,1,1,1,2,0,3,25.0,1510.5
2073,1,0,1,1,59,1,0,0,0,2,2,2,2,2,1,0,1,76.75,4541.9
2074,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,23.45,23.45
2075,0,0,1,1,65,1,0,0,2,2,2,0,0,0,1,0,0,61.35,3874.1
2076,0,0,1,0,55,1,2,0,2,2,2,2,2,2,1,1,2,90.15,4916.95
2077,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,3,29.7,29.7
2078,1,0,1,0,36,1,2,1,0,0,0,0,2,2,0,1,0,95.0,3440.25
2079,1,0,0,1,26,0,1,0,0,2,0,0,2,0,1,1,0,39.95,1023.75
2080,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,55.4,55.4
2081,1,1,1,0,2,1,2,1,0,0,0,0,2,0,0,1,3,86.85,156.35
2082,0,0,1,0,71,0,1,0,0,0,2,2,0,2,2,1,2,47.05,3263.6
2083,1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,1,20.55,1252.85
2084,1,0,1,1,21,1,2,0,2,0,0,0,2,2,1,1,0,75.9,1549.75
2085,1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,0,1,19.75,294.9
2086,1,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,3,25.15,476.8
2087,0,0,1,0,19,1,0,0,0,2,0,0,0,2,0,1,3,59.8,1130.85
2088,1,0,0,0,8,1,0,0,0,2,0,2,2,0,0,1,2,66.65,520.95
2089,0,0,0,0,48,1,2,0,0,2,2,2,2,0,1,1,0,73.85,3581.4
2090,0,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,19.55,280.85
2091,0,0,1,0,56,1,2,1,2,2,2,0,2,2,1,0,0,109.8,6109.65
2092,0,0,1,0,14,1,0,1,0,0,0,0,0,2,0,1,2,78.1,1122.4
2093,1,0,1,0,52,0,1,0,2,0,0,0,0,2,0,1,2,39.9,2020.9
2094,0,0,0,0,58,1,0,0,2,2,2,2,0,0,2,1,1,64.9,3795.45
2095,0,1,0,0,47,1,2,1,0,2,0,2,2,0,0,1,2,95.05,4504.55
2096,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,44.7,276.5
2097,1,0,1,1,50,1,0,2,1,1,1,1,1,1,1,1,3,20.35,938.95
2098,0,0,1,1,67,0,1,0,2,2,2,2,2,0,2,0,1,54.2,3623.95
2099,0,0,0,0,25,1,0,1,0,2,2,0,2,2,0,1,2,99.5,2369.05
2100,1,0,0,0,32,1,0,1,0,0,0,0,2,2,0,0,2,91.05,2871.5
2101,0,0,1,1,72,1,2,1,0,2,2,2,2,2,2,1,0,109.2,7711.45
2102,1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,19.85,64.55
2103,0,1,1,0,60,0,1,0,0,2,0,0,2,2,2,1,1,49.45,2907.55
2104,1,1,1,0,45,1,2,0,2,0,2,2,0,2,2,0,1,75.15,3480.35
2105,1,1,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.65,293.85
2106,0,1,1,1,59,1,2,1,0,0,2,0,0,2,0,1,1,88.75,5348.65
2107,1,0,1,0,47,1,2,1,2,0,2,2,2,2,1,1,1,110.85,5275.8
2108,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,91.95,6614.9
2109,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,80.5,80.5
2110,0,1,0,0,18,1,0,1,0,2,0,0,0,0,0,1,2,74.7,1294.6
2111,1,0,0,0,69,1,2,1,2,2,2,0,2,2,2,1,1,110.05,7430.75
2112,1,0,1,1,25,1,2,2,1,1,1,1,1,1,2,0,1,25.5,630.6
2113,0,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,1,19.5,1222.65
2114,1,0,1,0,52,1,2,1,0,2,0,2,0,2,0,1,1,95.65,5088.4
2115,1,1,0,0,46,1,0,1,2,0,0,0,0,2,0,0,2,85.0,3969.4
2116,1,0,1,0,61,1,2,0,2,2,2,2,0,2,2,1,0,80.8,4860.85
2117,1,0,1,1,58,1,2,0,2,2,2,2,0,0,2,0,1,71.6,4230.25
2118,0,0,1,1,70,0,1,0,0,2,2,2,2,2,1,1,0,58.4,4113.15
2119,1,0,0,0,26,1,0,2,1,1,1,1,1,1,1,1,0,19.6,471.85
2120,1,0,0,0,66,1,2,1,0,2,0,0,0,2,0,0,1,89.4,5976.9
2121,1,0,1,1,51,1,2,1,0,2,0,2,0,0,1,0,0,84.2,4299.75
2122,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,46.05,80.35
2123,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,69.95,69.95
2124,1,0,0,0,3,1,0,0,0,0,2,0,0,0,0,1,2,49.15,169.05
2125,0,0,1,1,72,1,2,0,2,2,2,0,2,2,2,1,1,83.6,5959.3
2126,0,0,1,0,59,1,2,0,0,2,0,2,2,2,1,1,2,80.1,4693.2
2127,1,0,0,0,54,1,0,0,2,2,0,0,2,0,2,1,0,65.3,3512.9
2128,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,2,19.25,19.25
2129,0,0,1,0,60,1,0,1,2,0,0,2,2,2,2,1,2,97.2,5611.75
2130,1,1,1,0,69,1,2,1,2,0,2,2,2,2,1,1,3,110.55,7610.1
2131,0,0,1,0,3,1,0,2,1,1,1,1,1,1,0,1,3,19.9,45.75
2132,0,0,0,0,13,0,1,0,0,0,2,2,0,0,2,0,3,35.4,450.4
2133,0,0,0,0,45,1,2,1,2,2,0,0,0,2,1,0,0,96.75,4442.75
2134,1,0,0,0,44,1,0,1,0,0,2,2,2,2,2,0,0,100.1,4378.35
2135,1,1,0,0,33,1,2,1,0,2,2,0,0,0,0,1,1,83.85,2716.3
2136,0,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,0,20.85,450.65
2137,1,0,0,1,54,1,0,0,0,2,2,2,0,0,1,1,2,61.0,3283.05
2138,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.65,142.35
2139,1,0,0,0,62,1,2,0,2,2,2,2,0,0,2,0,0,69.4,4237.5
2140,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.35,33.2
2141,0,0,1,1,21,1,0,0,0,0,0,0,0,0,0,1,2,44.95,926.25
2142,1,0,0,0,6,1,0,2,1,1,1,1,1,1,1,0,3,20.6,116.6
2143,1,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,1,19.55,68.8
2144,1,0,0,0,26,1,2,1,0,0,0,0,0,2,0,1,2,83.95,2254.2
2145,0,0,1,0,71,1,2,1,0,0,0,0,2,2,2,1,0,93.7,6585.35
2146,0,0,0,0,59,1,2,0,2,2,2,2,0,2,1,0,1,79.85,4786.1
2147,1,0,1,1,46,1,2,1,0,2,0,0,0,0,0,1,0,80.0,3769.7
2148,0,0,1,0,71,1,2,1,0,2,2,2,2,2,2,0,2,109.25,7707.7
